FID,DPTO_CCDGO,MPIO_CCDGO,CPOB_CNMBR,CPOB_NANO,CPOB_CSMBL,latitude,longitude,DPNP,DPNP_Dbl,Desplazado,Refugiados,IDPs,TotalImpct
712,66,440,MARSELLA,2011,5,4.936665316680000,-75.738527149299998,66440,66440.000000000000000,489.000000000000000,1084.000000000000000,13.000000000000000,1586.000000000000000
713,66,075,BALBOA,2011,5,4.949441236470000,-75.958464648600000,66075,66075.000000000000000,465.000000000000000,1076.000000000000000,18.000000000000000,1559.000000000000000
714,66,318,GUÁTICA,2011,5,5.315825705370000,-75.799008059299993,66318,66318.000000000000000,1983.000000000000000,1543.000000000000000,856.000000000000000,4382.000000000000000
715,66,383,LA CELIA,2011,5,5.003370111990000,-76.003193292399999,66383,66383.000000000000000,856.000000000000000,655.000000000000000,70.000000000000000,1581.000000000000000
716,66,400,LA VIRGINIA,2011,5,4.898061821740000,-75.878323271100001,66400,66400.000000000000000,1367.000000000000000,3695.000000000000000,68.000000000000000,5130.000000000000000
717,66,682,SANTA ROSA DE CABAL,2011,5,4.876508598960000,-75.624074386399997,66682,66682.000000000000000,808.000000000000000,4905.000000000000000,108.000000000000000,5821.000000000000000
718,66,456,MISTRATÓ,2011,5,5.297098197840000,-75.882051854500006,66456,66456.000000000000000,4647.000000000000000,718.000000000000000,799.000000000000000,6164.000000000000000
719,66,572,PUEBLO RICO,2011,5,5.222091189240000,-76.030798910300007,66572,66572.000000000000000,9985.000000000000000,1821.000000000000000,2363.000000000000000,14169.000000000000000
720,66,594,QUINCHÍA,2011,5,5.340974519080000,-75.730644161000001,66594,66594.000000000000000,9975.000000000000000,1045.000000000000000,1894.000000000000000,12914.000000000000000
721,66,687,SANTUARIO,2011,5,5.074897415340000,-75.964392966099993,66687,66687.000000000000000,2494.000000000000000,1597.000000000000000,1148.000000000000000,5239.000000000000000
722,68,077,BARBOSA,2012,5,5.932364862540000,-73.616311987000003,68077,68077.000000000000000,568.000000000000000,1674.000000000000000,19.000000000000000,2261.000000000000000
723,68,081,BARRANCABERMEJA,2012,5,7.067975526530000,-73.846685744300004,68081,68081.000000000000000,28240.000000000000000,49094.000000000000000,9492.000000000000000,86826.000000000000000
724,68,167,CHARALÁ,2006,5,6.285335121570000,-73.146669437800000,68167,68167.000000000000000,407.000000000000000,271.000000000000000,19.000000000000000,697.000000000000000
725,68,190,CIMITARRA,2006,5,6.315265617950000,-73.950919139899995,68190,68190.000000000000000,6483.000000000000000,3344.000000000000000,763.000000000000000,10590.000000000000000
726,68,406,LEBRIJA,2008,5,7.113206894900000,-73.219931499099999,68406,68406.000000000000000,4044.000000000000000,5446.000000000000000,897.000000000000000,10387.000000000000000
727,68,432,MÁLAGA,2012,5,6.702177521310000,-72.732133306099996,68432,68432.000000000000000,1147.000000000000000,918.000000000000000,67.000000000000000,2132.000000000000000
728,68,575,PUERTO WILCHES,2012,5,7.349374002170000,-73.898128607499999,68575,68575.000000000000000,7724.000000000000000,3807.000000000000000,916.000000000000000,12447.000000000000000
729,68,655,SABANA DE TORRES,2012,5,7.392779672950000,-73.497899950000004,68655,68655.000000000000000,7995.000000000000000,2490.000000000000000,891.000000000000000,11376.000000000000000
730,68,679,SAN GIL,2008,5,6.556031538140000,-73.137477868000005,68679,68679.000000000000000,281.000000000000000,1055.000000000000000,17.000000000000000,1353.000000000000000
731,68,689,SAN VICENTE DE CHUCURÍ,2012,5,6.879813340190000,-73.410018281000006,68689,68689.000000000000000,8748.000000000000000,2071.000000000000000,1124.000000000000000,11943.000000000000000
732,68,755,SOCORRO,2006,5,6.463690974360000,-73.261130959200003,68755,68755.000000000000000,321.000000000000000,1141.000000000000000,25.000000000000000,1487.000000000000000
733,68,861,VÉLEZ,2012,5,6.007580561240000,-73.674520419000004,68861,68861.000000000000000,709.000000000000000,746.000000000000000,24.000000000000000,1479.000000000000000
734,68,895,ZAPATOCA,2006,5,6.813844066830000,-73.270855506499998,68895,68895.000000000000000,906.000000000000000,212.000000000000000,96.000000000000000,1214.000000000000000
735,68,092,BETULIA,2011,5,6.900068894420000,-73.283665838000005,68092,68092.000000000000000,1440.000000000000000,146.000000000000000,29.000000000000000,1615.000000000000000
736,68,101,BOLÍVAR,2011,5,5.986869791480000,-73.770912201200005,68101,68101.000000000000000,3862.000000000000000,253.000000000000000,213.000000000000000,4328.000000000000000
737,68,264,ENCINO,2011,5,6.138215355380000,-73.099298467200001,68264,68264.000000000000000,133.000000000000000,211.000000000000000,9.000000000000000,353.000000000000000
738,68,266,ENCISO,2011,5,6.669723476700000,-72.700138575799997,68266,68266.000000000000000,216.000000000000000,39.000000000000000,20.000000000000000,275.000000000000000
739,68,271,FLORIÁN,2011,5,5.804949253510000,-73.970963595499995,68271,68271.000000000000000,943.000000000000000,75.000000000000000,3.000000000000000,1021.000000000000000
740,68,298,GÁMBITA,2011,5,5.945811671000000,-73.343752708699995,68298,68298.000000000000000,409.000000000000000,16.000000000000000,1.000000000000000,426.000000000000000
741,68,705,SANTA BÁRBARA,2011,5,6.990541296770000,-72.906682939400000,68705,68705.000000000000000,262.000000000000000,17.000000000000000,1.000000000000000,280.000000000000000
742,68,720,SANTA HELENA DEL OPÓN,2011,5,6.338698493280000,-73.616278936900002,68720,68720.000000000000000,1715.000000000000000,165.000000000000000,53.000000000000000,1933.000000000000000
743,68,872,VILLANUEVA,2011,5,6.669371065420000,-73.174325451599998,68872,68872.000000000000000,53.000000000000000,39.000000000000000,4.000000000000000,96.000000000000000
744,68,318,GUACA,2011,5,6.876872281450000,-72.856084429500001,68318,68318.000000000000000,663.000000000000000,18.000000000000000,24.000000000000000,705.000000000000000
745,68,147,CAPITANEJO,2011,5,6.531944346840000,-72.698714367500003,68147,68147.000000000000000,920.000000000000000,66.000000000000000,34.000000000000000,1020.000000000000000
746,68,152,CARCASÍ,2011,5,6.626734297040000,-72.626411528899993,68152,68152.000000000000000,372.000000000000000,33.000000000000000,14.000000000000000,419.000000000000000
747,68,160,CEPITÁ,2011,5,6.753402287560000,-72.974516849300002,68160,68160.000000000000000,247.000000000000000,7.000000000000000,1.000000000000000,255.000000000000000
748,68,162,CERRITO,2011,5,6.843117616270000,-72.694727692200004,68162,68162.000000000000000,563.000000000000000,224.000000000000000,184.000000000000000,971.000000000000000
749,68,344,HATO,2011,5,6.542940636240000,-73.308113058000004,68344,68344.000000000000000,277.000000000000000,77.000000000000000,328.000000000000000,682.000000000000000
750,68,368,JESÚS MARÍA,2011,5,5.876531489720000,-73.782782592199993,68368,68368.000000000000000,158.000000000000000,36.000000000000000,10.000000000000000,204.000000000000000
751,68,377,LA BELLEZA,2011,5,5.859280669450000,-73.964951944600003,68377,68377.000000000000000,1376.000000000000000,172.000000000000000,82.000000000000000,1630.000000000000000
752,68,169,CHARTA,2011,5,7.280904249210000,-72.968509241099994,68169,68169.000000000000000,514.000000000000000,64.000000000000000,10.000000000000000,588.000000000000000
753,68,176,CHIMA,2011,5,6.341915036000000,-73.372897100599999,68176,68176.000000000000000,556.000000000000000,112.000000000000000,153.000000000000000,821.000000000000000
754,68,385,LANDÁZURI,2011,5,6.218718588030000,-73.809221356999998,68385,68385.000000000000000,3892.000000000000000,1797.000000000000000,831.000000000000000,6520.000000000000000
755,68,397,LA PAZ,2011,5,6.178568147240000,-73.589567947299997,68397,68397.000000000000000,553.000000000000000,55.000000000000000,7.000000000000000,615.000000000000000
756,68,001,BUCARAMANGA,2011,5,7.115901443500000,-73.132536761099999,68001,68001.000000000000000,5644.000000000000000,70103.000000000000000,1213.000000000000000,76960.000000000000000
757,68,013,AGUADA,2011,5,6.162125608710000,-73.521445503699994,68013,68013.000000000000000,139.000000000000000,22.000000000000000,1.000000000000000,162.000000000000000
758,68,207,CONCEPCIÓN,2011,5,6.768940022520000,-72.694295713900004,68207,68207.000000000000000,468.000000000000000,194.000000000000000,104.000000000000000,766.000000000000000
759,68,211,CONTRATACIÓN,2011,5,6.290461143860000,-73.474389992300004,68211,68211.000000000000000,384.000000000000000,215.000000000000000,69.000000000000000,668.000000000000000
760,68,444,MATANZA,2011,5,7.322843721230000,-73.016081932099993,68444,68444.000000000000000,2275.000000000000000,592.000000000000000,120.000000000000000,2987.000000000000000
761,68,669,SAN ANDRÉS,2011,5,6.812513715180000,-72.848834761999996,68669,68669.000000000000000,812.000000000000000,69.000000000000000,36.000000000000000,917.000000000000000
762,68,673,SAN BENITO,2011,5,6.126606981330000,-73.509474163099995,68673,68673.000000000000000,243.000000000000000,15.000000000000000,10.000000000000000,268.000000000000000
763,68,235,EL CARMEN DE CHUCURÍ,2011,5,6.697927177310000,-73.511756066999993,68235,68235.000000000000000,4406.000000000000000,645.000000000000000,456.000000000000000,5507.000000000000000
764,68,217,COROMORO,2011,5,6.295555980580000,-73.040543948700005,68217,68217.000000000000000,586.000000000000000,118.000000000000000,13.000000000000000,717.000000000000000
765,68,229,CURITÍ,2011,5,6.604943970270000,-73.068807784300006,68229,68229.000000000000000,82.000000000000000,98.000000000000000,3.000000000000000,183.000000000000000
766,68,245,EL GUACAMAYO,2011,5,6.246067249590000,-73.496439338000002,68245,68245.000000000000000,154.000000000000000,44.000000000000000,9.000000000000000,207.000000000000000
767,68,464,MOGOTES,2011,5,6.475387269000000,-72.970462290100002,68464,68464.000000000000000,586.000000000000000,230.000000000000000,38.000000000000000,854.000000000000000
768,68,500,OIBA,2011,5,6.267548536260000,-73.300431276500007,68500,68500.000000000000000,168.000000000000000,293.000000000000000,3.000000000000000,464.000000000000000
769,68,682,SAN JOAQUÍN,2011,5,6.427549036570000,-72.867703252599995,68682,68682.000000000000000,157.000000000000000,45.000000000000000,15.000000000000000,217.000000000000000
770,68,250,EL PEÑÓN,2011,5,6.056901744680000,-73.814184673499994,68250,68250.000000000000000,1641.000000000000000,110.000000000000000,99.000000000000000,1850.000000000000000
771,68,255,EL PLAYÓN,2011,5,7.470682553160000,-73.203123519900004,68255,68255.000000000000000,4081.000000000000000,2715.000000000000000,755.000000000000000,7551.000000000000000
772,68,276,FLORIDABLANCA,2011,5,7.074187481910000,-73.097661400600003,68276,68276.000000000000000,871.000000000000000,21226.000000000000000,117.000000000000000,22214.000000000000000
773,68,296,GALÁN,2011,5,6.638898653350000,-73.287914592099995,68296,68296.000000000000000,262.000000000000000,131.000000000000000,23.000000000000000,416.000000000000000
774,68,307,GIRÓN,2011,5,7.071761149960000,-73.168254900199997,68307,68307.000000000000000,2012.000000000000000,19227.000000000000000,754.000000000000000,21993.000000000000000
775,68,502,ONZAGA,2011,5,6.343885269400000,-72.812402642600006,68502,68502.000000000000000,303.000000000000000,48.000000000000000,18.000000000000000,369.000000000000000
776,68,572,PUENTE NACIONAL,2011,5,5.878191492260000,-73.677509751900004,68572,68572.000000000000000,319.000000000000000,203.000000000000000,6.000000000000000,528.000000000000000
777,68,745,SIMACOTA,2011,5,6.443472236750000,-73.337409333500005,68745,68745.000000000000000,4387.000000000000000,357.000000000000000,221.000000000000000,4965.000000000000000
778,68,327,GÜEPSA,2011,5,6.025319742820000,-73.573896228199999,68327,68327.000000000000000,71.000000000000000,121.000000000000000,5.000000000000000,197.000000000000000
779,68,425,MACARAVITA,2011,5,6.506767984880000,-72.593288878099997,68425,68425.000000000000000,493.000000000000000,22.000000000000000,21.000000000000000,536.000000000000000
780,68,573,PUERTO PARRA,2011,5,6.652557230580000,-74.055849194999993,68573,68573.000000000000000,2024.000000000000000,1395.000000000000000,686.000000000000000,4105.000000000000000
781,68,770,SUAITA,2011,5,6.098353142860000,-73.440316223500005,68770,68770.000000000000000,464.000000000000000,329.000000000000000,20.000000000000000,813.000000000000000
782,68,773,SUCRE,2011,5,5.919032578320000,-73.791490452000005,68773,68773.000000000000000,1951.000000000000000,67.000000000000000,120.000000000000000,2138.000000000000000
783,68,547,PIEDECUESTA,2011,5,6.995474841660000,-73.054308260599996,68547,68547.000000000000000,1103.000000000000000,11996.000000000000000,365.000000000000000,13464.000000000000000
784,68,615,RIONEGRO,2011,5,7.263213643820000,-73.149044294700005,68615,68615.000000000000000,7053.000000000000000,1827.000000000000000,478.000000000000000,9358.000000000000000
785,68,780,SURATÁ,2011,5,7.366583844510000,-72.984483737999994,68780,68780.000000000000000,1924.000000000000000,177.000000000000000,254.000000000000000,2355.000000000000000
786,68,820,TONA,2011,5,7.202991553190000,-72.965584876199998,68820,68820.000000000000000,495.000000000000000,157.000000000000000,12.000000000000000,664.000000000000000
787,68,855,VALLE DE SAN JOSÉ,2011,5,6.448009474470000,-73.143576714000005,68855,68855.000000000000000,75.000000000000000,153.000000000000000,11.000000000000000,239.000000000000000
788,68,020,ALBANIA,2011,5,5.758994636250000,-73.914063146700002,68020,68020.000000000000000,349.000000000000000,18.000000000000000,3.000000000000000,370.000000000000000
789,68,051,ARATOCA,2011,5,6.693655062320000,-73.017437624500005,68051,68051.000000000000000,104.000000000000000,99.000000000000000,4.000000000000000,207.000000000000000
790,70,110,BUENAVISTA,2011,5,9.319656142860000,-74.973527847000000,70110,70110.000000000000000,1062.000000000000000,3156.000000000000000,2087.000000000000000,6305.000000000000000
791,70,124,CAIMITO,2011,5,8.789025102720000,-75.116089075800005,70124,70124.000000000000000,1731.000000000000000,701.000000000000000,38.000000000000000,2470.000000000000000
792,70,204,RICAURTE (COLOSO),2011,5,9.490997299929999,-75.356087746800000,70204,70204.000000000000000,20188.000000000000000,706.000000000000000,4215.000000000000000,25109.000000000000000
793,70,215,COROZAL,2011,5,9.320684144760000,-75.292023407100004,70215,70215.000000000000000,2215.000000000000000,29237.000000000000000,1116.000000000000000,32568.000000000000000
794,70,508,OVEJAS,2011,5,9.525985964049999,-75.228807686899998,70508,70508.000000000000000,29643.000000000000000,2107.000000000000000,15479.000000000000000,47229.000000000000000
795,70,221,COVEÑAS,2011,5,9.401370446850001,-75.669419151000000,70221,70221.000000000000000,326.000000000000000,789.000000000000000,26.000000000000000,1141.000000000000000
796,70,233,EL ROBLE,2011,5,9.107152405270000,-75.194045784799997,70233,70233.000000000000000,3181.000000000000000,357.000000000000000,297.000000000000000,3835.000000000000000
797,70,235,GALERAS,2011,5,9.159803280420000,-75.049336492500004,70235,70235.000000000000000,3942.000000000000000,3054.000000000000000,2145.000000000000000,9141.000000000000000
798,70,265,GUARANDA,2011,5,8.469047875079999,-74.536415294199998,70265,70265.000000000000000,4891.000000000000000,8166.000000000000000,532.000000000000000,13589.000000000000000
